word;pos;CON_type;lemma;id;ref1;ref2;F
ainzque;CON;subord;ainz;chastoi;s60360;1;1
ainzque;CON;subord;ainz;chastoi;s61321;1;1
ainzque;CON;subord;ainz;chastoi;s61553;1;1
ainzque;CON;subord;ainz;chauvency;s61923;1;1
ainzque;CON;subord;ainz;chauvency;s63788;1;1
ainzque;CON;subord;ainz;chret2;s65823;2;1
ainzque;CON;subord;ainz;chret2;s67408;3;1
ainzque;CON;subord;ainz;chret2;s67953;5;1
ainzque;CON;subord;ainz;chret2;s68016;2;1
ainzque;CON;subord;ainz;chro;s69093;1;1
ainzque;CON;subord;ainz;chro;s69377;1;1
ainzque;CON;subord;ainz;chro;s69782;1;1
ainzque;CON;subord;ainz;chro;s70435;2;1
ainzque;CON;subord;ainz;chro;s70650;1;1
ainzque;CON;subord;ainz;clef;s74959;1;1
ainzque;CON;subord;ainz;clef;s75350;1;1
ainzque;CON;subord;ainz;dole;s94706;1;1
ainzque;CON;subord;ainz;dole;s94719;1;1
ainzque;CON;subord;ainz;dole;s94979;5;1
ainzque;CON;subord;ainz;dole;s95092;2;1
ainzque;CON;subord;ainz;elid;s103594;1;1
ainzque;CON;subord;ainz;elid;s103849;1;1
ainzque;CON;subord;ainz;eneas;s106838;4;1
ainzque;CON;subord;ainz;eneas;s107212;1;1
ainzque;CON;subord;ainz;eustache;s112632;3;1
ainzque;CON;subord;ainz;eustache;s113470;1;1
ainzque;CON;subord;ainz;evrat1;s115662;3;1
ainzque;CON;subord;ainz;fetrom;s153085;2;1
ainzque;CON;subord;ainz;fetrom;s153114;5;1
ainzque;CON;subord;ainz;floov;s159694;1;1
ainzque;CON;subord;ainz;floov;s160057;6;1
ainzque;CON;subord;ainz;gepa;s161013;23;1
ainzque;CON;subord;ainz;gir;s163504;2;1
ainzque;CON;subord;ainz;guib;s169464;4;1
ainzque;CON;subord;ainz;helc;s174824;29;1
ainzque;CON;subord;ainz;herm;s175646;2;1
ainzque;CON;subord;ainz;herm;s175974;1;1
ainzque;CON;subord;ainz;herm;s176527;1;1
ainzque;CON;subord;ainz;herm;s176683;1;1
ainzque;CON;subord;ainz;herm;s176852;1;1
ainzque;CON;subord;ainz;jean;s196502;2;1
ainzque;CON;subord;ainz;jean;s196584;2;1
ainzque;CON;subord;ainz;jongl;s198061;1;1
ainzque;CON;subord;ainz;jongl;s198270;1;1
ainzque;CON;subord;ainz;jongl;s198314;1;1
ainzque;CON;subord;ainz;jouf;s200038;2;1
ainzque;CON;subord;ainz;lac;s202414;13;1
ainzque;CON;subord;ainz;lac;s202634;42;1
ainzque;CON;subord;ainz;lin;s210028;1;1
ainzque;CON;subord;ainz;livre;s211416;1;1
ainzque;CON;subord;ainz;martin2;s224851;2;1
ainzque;CON;subord;ainz;martin2;s224912;1;1
ainzque;CON;subord;ainz;martin2;s224921;2;1
ainzque;CON;subord;ainz;martin2;s226091;1;1
ainzque;CON;subord;ainz;martin3;s228433;2;1
ainzque;CON;subord;ainz;maur;s229223;1;1
ainzque;CON;subord;ainz;maur;s229349;1;1
ainzque;CON;subord;ainz;meun;s232459;4;1
ainzque;CON;subord;ainz;meun;s233231;1;1
ainzque;CON;subord;ainz;meun;s233259;3;1
ainzque;CON;subord;ainz;meun;s233537;1;1
ainzque;CON;subord;ainz;meun;s233863;1;1
ainzque;CON;subord;ainz;meun;s234979;3;1
ainzque;CON;subord;ainz;meun;s235695;1;1
ainzque;CON;subord;ainz;meun;s236227;1;1
ainzque;CON;subord;ainz;mir;s238368;2;1
ainzque;CON;subord;ainz;mir;s239653;1;1
ainzque;CON;subord;ainz;modw;s242166;2;1
ainzque;CON;subord;ainz;mule;s251085;5;1
ainzque;CON;subord;ainz;mule;s251191;2;1
ainzque;CON;subord;ainz;mule;s251424;5;1
ainzque;CON;subord;ainz;mule;s251442;2;1
ainzque;CON;subord;ainz;ndchar;s259693;2;1
ainzque;CON;subord;ainz;nicoa;s266592;1;1
ainzque;CON;subord;ainz;nima2;s269361;1;1
ainzque;CON;subord;ainz;nima3;s270577;1;1
ainzque;CON;subord;ainz;nima4;s272042;1;1
ainzque;CON;subord;ainz;nimb1;s273686;1;1
ainzque;CON;subord;ainz;nimb1;s274111;1;1
ainzque;CON;subord;ainz;nimb2;s275236;1;1
ainzque;CON;subord;ainz;nimb2;s275621;5;1
ainzque;CON;subord;ainz;nimb2;s275661;1;1
ainzque;CON;subord;ainz;or;s284818;1;1
ainzque;CON;subord;ainz;pap;s289251;1;1
ainzque;CON;subord;ainz;pap;s289594;1;1
ainzque;CON;subord;ainz;pap;s289859;1;1
ainzque;CON;subord;ainz;pera;s292281;3;1
ainzque;CON;subord;ainz;pera;s292826;5;1
ainzque;CON;subord;ainz;pera;s292889;2;1
ainzque;CON;subord;ainz;perb;s293870;2;1
ainzque;CON;subord;ainz;perb;s294777;5;1
ainzque;CON;subord;ainz;perb;s294840;2;1
ainzque;CON;subord;ainz;percevalb;s297350;2;1
ainzque;CON;subord;ainz;percevalb;s298259;5;1
ainzque;CON;subord;ainz;percevalb;s298322;2;1
ainzque;CON;subord;ainz;percevalb;s299094;3;1
ainzque;CON;subord;ainz;percevalb;s299234;4;1
ainzque;CON;subord;ainz;percevalb;s300176;3;1
ainzque;CON;subord;ainz;percevalb;s300495;7;1
ainzque;CON;subord;ainz;percevalb;s301073;4;1
ainzque;CON;subord;ainz;percevalb;s301217;2;1
ainzque;CON;subord;ainz;percevalb;s301850;1;1
ainzque;CON;subord;ainz;percevalb;s302322;1;1
ainzque;CON;subord;ainz;percevalb;s302889;5;1
ainzque;CON;subord;ainz;percevalb;s303262;1;1
ainzque;CON;subord;ainz;percevalb;s303760;1;1
ainzque;CON;subord;ainz;percevalb;s305284;1;1
ainzque;CON;subord;ainz;percevalb;s305508;1;1
ainzque;CON;subord;ainz;percevalb;s305806;1;1
ainzque;CON;subord;ainz;percevalb;s305869;2;1
ainzque;CON;subord;ainz;percevalb;s305878;1;1
ainzque;CON;subord;ainz;perf;s307035;5;1
ainzque;CON;subord;ainz;perf;s307098;2;1
ainzque;CON;subord;ainz;perl;s310016;1;1
ainzque;CON;subord;ainz;perl;s310046;2;1
ainzque;CON;subord;ainz;perl;s310493;1;1
ainzque;CON;subord;ainz;perl;s310574;2;1
ainzque;CON;subord;ainz;perl;s311001;5;1
ainzque;CON;subord;ainz;perl;s311064;2;1
ainzque;CON;subord;ainz;perm;s311996;1;1
ainzque;CON;subord;ainz;perm;s312026;1;1
ainzque;CON;subord;ainz;perm;s312407;3;1
ainzque;CON;subord;ainz;perm;s313013;2;1
ainzque;CON;subord;ainz;pers;s319524;1;1
ainzque;CON;subord;ainz;pers;s319554;2;1
ainzque;CON;subord;ainz;pers;s319931;3;1
ainzque;CON;subord;ainz;pers;s320045;2;1
ainzque;CON;subord;ainz;pers;s320859;1;1
ainzque;CON;subord;ainz;pers;s320981;4;1
ainzque;CON;subord;ainz;pert;s321481;1;1
ainzque;CON;subord;ainz;peru;s323456;1;1
ainzque;CON;subord;ainz;peru;s323510;2;1
ainzque;CON;subord;ainz;peru;s324423;5;1
ainzque;CON;subord;ainz;peru;s324485;1;1
ainzque;CON;subord;ainz;peru;s324927;3;1
ainzque;CON;subord;ainz;poit;s327778;4;1
ainzque;CON;subord;ainz;ren2;s352412;1;1
ainzque;CON;subord;ainz;ren2;s352475;2;1
ainzque;CON;subord;ainz;ren2;s353314;1;1
ainzque;CON;subord;ainz;rolandox;s357344;1;1
ainzque;CON;subord;ainz;romb;s360650;1;1
ainzque;CON;subord;ainz;romb;s360846;2;1
ainzque;CON;subord;ainz;romb;s361105;1;1
ainzque;CON;subord;ainz;romb;s361472;2;1
ainzque;CON;subord;ainz;romb;s361761;1;1
ainzque;CON;subord;ainz;romb;s361790;3;1
ainzque;CON;subord;ainz;romc;s363249;1;1
ainzque;CON;subord;ainz;romc;s363836;1;1
ainzque;CON;subord;ainz;romc;s364221;2;1
ainzque;CON;subord;ainz;romc;s364575;3;1
ainzque;CON;subord;ainz;romd;s364987;1;1
ainzque;CON;subord;ainz;romd;s365115;2;1
ainzque;CON;subord;ainz;romd;s365753;1;1
ainzque;CON;subord;ainz;romd;s366128;1;1
