word;pos;CON_type;lemma;id;ref1;ref2;F
ainsque;CON;subord;ainzque_relemma;evratC2;s119609;1;1
ainsque;CON;subord;ainzque_relemma;fab4f;s121895;1;1
ainsque;CON;subord;ainzque_relemma;fab4f;s121999;2;1
ainsque;CON;subord;ainzque_relemma;fab4f;s122361;1;1
ainsque;CON;subord;ainzque_relemma;fabj;s128244;1;1
ainsque;CON;subord;ainzque_relemma;gar;s160508;1;1
ainsque;CON;subord;ainzque_relemma;hista;s178668;1;1
ainsque;CON;subord;ainzque_relemma;hista;s179580;8;1
ainsque;CON;subord;ainzque_relemma;hista;s179596;7;1
ainsque;CON;subord;ainzque_relemma;hista;s180642;4;1
ainsque;CON;subord;ainzque_relemma;hista;s181984;4;1
ainsque;CON;subord;ainzque_relemma;hyla;s182815;1;1
ainsque;CON;subord;ainzque_relemma;lancpr;s203293;43;1
ainsque;CON;subord;ainzque_relemma;malk;s220014;2;1
ainsque;CON;subord;ainzque_relemma;malk;s220328;1;1
ainsque;CON;subord;ainzque_relemma;malk;s221866;4;1
ainsque;CON;subord;ainzque_relemma;ndchar;s256941;3;1
ainsque;CON;subord;ainzque_relemma;ndchar;s262427;2;1
ainsque;CON;subord;ainzque_relemma;neele;s262951;1;1
ainsque;CON;subord;ainzque_relemma;neele;s263018;1;1
ainsque;CON;subord;ainzque_relemma;nic;s263822;1;1
ainsque;CON;subord;ainzque_relemma;nic;s264073;1;1
ainsque;CON;subord;ainzque_relemma;nic;s264360;1;1
ainsque;CON;subord;ainzque_relemma;nic;s264448;1;1
ainsque;CON;subord;ainzque_relemma;nimc;s277274;1;1
ainsque;CON;subord;ainzque_relemma;nouvel;s281066;1;1
ainsque;CON;subord;ainzque_relemma;ombre;s283729;5;1
ainsque;CON;subord;ainzque_relemma;or;s284997;1;1
ainsque;CON;subord;ainzque_relemma;orso;s285534;5;1
ainsque;CON;subord;ainzque_relemma;perp;s314311;3;1
ainsque;CON;subord;ainzque_relemma;perp;s314850;5;1
ainsque;CON;subord;ainzque_relemma;perr;s317662;1;1
ainsque;CON;subord;ainzque_relemma;perr;s317686;1;1
ainsque;CON;subord;ainzque_relemma;perr;s317716;1;1
ainsque;CON;subord;ainzque_relemma;perr;s318623;5;1
ainsque;CON;subord;ainzque_relemma;perr;s318688;2;1
ainsque;CON;subord;ainzque_relemma;pert;s321511;1;1
ainsque;CON;subord;ainzque_relemma;pert;s321893;3;1
ainsque;CON;subord;ainzque_relemma;pert;s322009;2;1
ainsque;CON;subord;ainzque_relemma;pert;s322440;5;1
ainsque;CON;subord;ainzque_relemma;pert;s322501;2;1
ainsque;CON;subord;ainzque_relemma;peru;s323986;2;1
ainsque;CON;subord;ainzque_relemma;pritheo;s330957;2;1
ainsque;CON;subord;ainzque_relemma;remi;s349909;1;1
ainsque;CON;subord;ainzque_relemma;robert;s353902;1;1
ainsque;CON;subord;ainzque_relemma;robert;s354331;1;1
ainsque;CON;subord;ainzque_relemma;robert;s354409;1;1
ainsque;CON;subord;ainzque_relemma;roma;s360015;1;1
ainsque;CON;subord;ainzque_relemma;romh;s368238;1;1
ainsque;CON;subord;ainzque_relemma;romh;s369179;1;1
ainsque;CON;subord;ainzque_relemma;romh;s369342;1;1
ainsque;CON;subord;ainzque_relemma;romh;s369412;3;1
ainsque;CON;subord;ainzque_relemma;romk;s370764;1;1
ainsque;CON;subord;ainzque_relemma;romk;s370962;2;1
ainsque;CON;subord;ainzque_relemma;romk;s371580;2;1
ainsque;CON;subord;ainzque_relemma;romk;s371821;1;1
ainsque;CON;subord;ainzque_relemma;romk;s371893;3;1
ainsque;CON;subord;ainzque_relemma;stsilv;s395611;2;1
ainsque;CON;subord;ainzque_relemma;the;s402483;12;1
ainsque;CON;subord;ainzque_relemma;vache;s410147;2;1
ainsque;CON;subord;ainzque_relemma;vache;s410602;2;1
ainsque;CON;subord;ainzque_relemma;vache;s411396;1;1
ainsque;CON;subord;ainzque_relemma;vache;s412030;1;1
ainsque;CON;subord;ainzque_relemma;vergih;s419729;1;1
ainsque;CON;subord;ainzque_relemma;vergii;s420669;1;1
ainsque;CON;subord;ainzque_relemma;yva;s432391;2;1
ainsque;CON;subord;ainzque_relemma;yva;s433010;1;1
ainsque;CON;subord;ainzque_relemma;yva;s433131;1;1
ainsque;CON;subord;ainzque_relemma;yvf;s433383;2;1
ainsque;CON;subord;ainzque_relemma;yvf;s433809;1;1
ainsque;CON;subord;ainzque_relemma;yvf;s433997;1;1
ainsque;CON;subord;ainzque_relemma;yvf;s434060;3;1
ainsque;CON;subord;ainzque_relemma;yvf;s434121;1;1
ainsque;CON;subord;ainzque_relemma;yvp;s436375;3;1
ainsque;CON;subord;ainzque_relemma;yvp;s436563;5;1
ainsque;CON;subord;ainzque_relemma;yvp;s436778;1;1
ainsque;CON;subord;ainzque_relemma;yvp;s436967;1;1
ainsque;CON;subord;ainzque_relemma;yvp;s437027;3;1
ainsque;CON;subord;ainzque_relemma;yvp;s437089;1;1
ainsque;CON;subord;ainzque_relemma;yvs;s437335;1;1
ainsque;CON;subord;ainzque_relemma;yvs;s437760;1;1
aintque;CON;subord;ainzque_relemma;benoit;s39276;2;1
ainzcoisque;CON;subord;ainçoisque_relemma;floov;s159771;1;1
