word;POS;POStype;lemma;id;ref1;ref2;F
com;CON;subord;come_relemma;amou;s16107;1 ;1
com;CON;subord;come_relemma;amou;s16108;1 ;1
com;CON;subord;come_relemma;amou;s16109;1 ;1
com;CON;subord;come_relemma;amou;s16113;1 ;1
com;CON;subord;come_relemma;amou;s16114;1 ;1
com;CON;subord;come_relemma;amou;s16115;1 ;1
com;CON;subord;come_relemma;amou;s16116;1 ;1
com;CON;subord;come_relemma;amou;s16117;1 ;1
com;CON;subord;come_relemma;amou;s16118;1 ;1
com;CON;subord;come_relemma;amou;s16119;1 ;1
com;CON;subord;come_relemma;amou;s16120;1 ;1
com;CON;subord;come_relemma;amou;s16121;1 ;1
com;CON;subord;come_relemma;amou;s16122;1 ;1
com;CON;subord;come_relemma;amou;s16123;1 ;1
com;CON;subord;come_relemma;amou;s16124;1 ;1
com;CON;subord;come_relemma;amou;s16125;1 ;1
com;CON;subord;come_relemma;amou;s16126;1 ;1
com;CON;subord;come_relemma;amou;s16279;4 ;1
com;CON;subord;come_relemma;amou;s16306;2 ;1
com;CON;subord;come_relemma;amou;s16389;5 ;1
com;CON;subord;come_relemma;amou;s16486;2 ;1
com;CON;subord;come_relemma;amou;s16582;4 ;1
com;CON;subord;come_relemma;amou;s16663;3 ;1
com;CON;subord;come_relemma;amou;s16664;3 ;1
com;CON;subord;come_relemma;amou;s16665;3 ;1
com;CON;subord;come_relemma;amou;s16666;3 ;1
com;CON;subord;come_relemma;amou;s16667;3 ;1
com;CON;subord;come_relemma;amou;s16761;4 ;1
com;CON;subord;come_relemma;amou;s17098;3 ;1
com;CON;subord;come_relemma;amou;s17120;4 ;1
com;CON;subord;come_relemma;amou;s17129;3 ;1
com;CON;subord;come_relemma;amou;s17415;4 ;1
com;CON;subord;come_relemma;amou;s17450;5 ;1
com;CON;subord;come_relemma;amou;s17540;6 ;1
com;CON;subord;come_relemma;amou;s17544;3 ;1
com;CON;subord;come_relemma;amou;s17950;3 ;1
com;CON;subord;come_relemma;amou;s17951;2 ;1
com;CON;subord;come_relemma;amou;s17952;2 ;1
com;CON;subord;come_relemma;amou;s17953;2 ;1
com;CON;subord;come_relemma;amou;s17954;2 ;1
com;CON;subord;come_relemma;amou;s17955;2 ;1
com;CON;subord;come_relemma;amou;s18029;2 ;1
com;CON;subord;come_relemma;amou;s18057;3 ;1
com;CON;subord;come_relemma;amou;s18097;5 ;1
com;CON;subord;come_relemma;anth;s18199;5 ;1
com;CON;subord;come_relemma;anth;s18210;1 ;1
com;CON;subord;come_relemma;anth;s18223;5 ;1
com;CON;subord;come_relemma;anth;s18232;6 ;1
com;CON;subord;come_relemma;anth;s18273;4 ;1
com;CON;subord;come_relemma;anth;s18294;1 ;1
com;CON;subord;come_relemma;anth;s18337;5 ;1
com;CON;subord;come_relemma;anth;s18792;4 ;1
com;CON;subord;come_relemma;anth;s18804;3 ;1
com;CON;subord;come_relemma;anth;s18834;3 ;1
com;CON;subord;come_relemma;anth;s18914;2 ;1
com;CON;subord;come_relemma;anth;s18938;5 ;1
com;CON;subord;come_relemma;anth;s19028;2 ;1
com;CON;subord;come_relemma;anth;s19046;2 ;1
com;CON;subord;come_relemma;anth;s19053;1 ;1
com;CON;subord;come_relemma;anth;s19100;2 ;1
com;CON;subord;come_relemma;anth;s19405;2 ;1
com;CON;subord;come_relemma;anth;s19445;1 ;1
com;CON;subord;come_relemma;anth;s19599;4 ;1
com;CON;subord;come_relemma;anth;s19626;5 ;1
com;CON;subord;come_relemma;anth;s19818;7 ;1
com;CON;subord;come_relemma;anth;s20148;2 ;1
com;CON;subord;come_relemma;anth;s20193;2 ;1
com;CON;subord;come_relemma;anth;s20377;2 ;1
com;CON;subord;come_relemma;anth;s20398;2 ;1
com;CON;subord;come_relemma;anth;s20409;3 ;1
com;CON;subord;come_relemma;anth;s20434;4 ;1
com;CON;subord;come_relemma;anth;s20559;2 ;1
com;CON;subord;come_relemma;anth;s20610;1 ;1
com;CON;subord;come_relemma;anth;s20635;2 ;1
com;CON;subord;come_relemma;anth;s20765;7 ;1
com;CON;subord;come_relemma;anth;s20833;5 ;1
com;CON;subord;come_relemma;anth;s20920;2 ;1
com;CON;subord;come_relemma;anth;s20922;5 ;1
com;CON;subord;come_relemma;anth;s20932;3 ;1
com;CON;subord;come_relemma;anth;s20940;4 ;1
com;CON;subord;come_relemma;anth;s20943;8 ;1
com;CON;subord;come_relemma;anth;s21031;3 ;1
com;CON;subord;come_relemma;anth;s21038;5 ;1
com;CON;subord;come_relemma;anth;s21080;2 ;1
com;CON;subord;come_relemma;anth;s21092;4 ;1
com;CON;subord;come_relemma;anth;s21100;5 ;1
com;CON;subord;come_relemma;arr;s21940;2 ;1
com;CON;subord;come_relemma;arr;s21985;3 ;1
com;CON;subord;come_relemma;arr;s22236;2 ;1
com;CON;subord;come_relemma;arr;s22312;4 ;1
com;CON;subord;come_relemma;arr;s22473;5 ;1
com;CON;subord;come_relemma;arr;s22638;2 ;1
com;CON;subord;come_relemma;arr;s22903;8 ;1
com;CON;subord;come_relemma;arr;s23005;5 ;1
com;CON;subord;come_relemma;arr;s23194;5 ;1
com;CON;subord;come_relemma;arr;s23511;4 ;1
com;CON;subord;come_relemma;arr;s23576;3 ;1
com;CON;subord;come_relemma;arr;s23614;7 ;1
com;CON;subord;come_relemma;arr;s23645;7 ;1
com;CON;subord;come_relemma;arr;s23678;8 ;1
com;CON;subord;come_relemma;arr;s23803;3 ;1
com;CON;subord;come_relemma;artch;s23967;5 ;1
com;CON;subord;come_relemma;artch;s24031;21 ;1
com;CON;subord;come_relemma;artch;s24035;32 ;1
com;CON;subord;come_relemma;atre;s27589;2 ;1
com;CON;subord;come_relemma;atre;s27617;1 ;1
com;CON;subord;come_relemma;atre;s27810;8 ;1
com;CON;subord;come_relemma;aucchants;s28798;19 ;1
com;CON;subord;come_relemma;avu;s28894;1 ;1
com;CON;subord;come_relemma;avu;s28948;3 ;1
com;CON;subord;come_relemma;avu;s29028;3 ;1
com;CON;subord;come_relemma;avu;s29041;2 ;1
com;CON;subord;come_relemma;avu;s29089;2 ;1
com;CON;subord;come_relemma;avu;s29123;1 ;1
com;CON;subord;come_relemma;baisieux;s29931;4 ;1
com;CON;subord;come_relemma;bar;s30457;3 ;1
com;CON;subord;come_relemma;bar;s30479;1 ;1
com;CON;subord;come_relemma;bar;s30518;1 ;1
com;CON;subord;come_relemma;bar;s30597;4 ;1
com;CON;subord;come_relemma;bar;s30873;4 ;1
com;CON;subord;come_relemma;bar;s31159;3 ;1
com;CON;subord;come_relemma;bar;s31394;1 ;1
com;CON;subord;come_relemma;bar;s31469;2 ;1
com;CON;subord;come_relemma;bar;s31486;3 ;1
com;CON;subord;come_relemma;bar;s31508;2 ;1
com;CON;subord;come_relemma;barlaam;s31728;47 ;1
com;CON;subord;come_relemma;barlaam;s31921;27 ;1
com;CON;subord;come_relemma;barlaam;s32194;27 ;1
com;CON;subord;come_relemma;barril;s32641;2 ;1
com;CON;subord;come_relemma;barril;s32749;1 ;1
com;CON;subord;come_relemma;barril;s32979;2 ;1
com;CON;subord;come_relemma;barril;s33176;1 ;1
com;CON;subord;come_relemma;barril;s33192;1 ;1
com;CON;subord;come_relemma;barril;s33452;3 ;1
com;CON;subord;come_relemma;barril;s33470;2 ;1
com;CON;subord;come_relemma;barril;s33531;5 ;1
com;CON;subord;come_relemma;barril;s33577;5 ;1
com;CON;subord;come_relemma;barril;s33582;1 ;1
com;CON;subord;come_relemma;barril;s33609;2 ;1
com;CON;subord;come_relemma;barril;s33623;2 ;1
com;CON;subord;come_relemma;barril;s33625;4 ;1
com;CON;subord;come_relemma;beauv;s35606;8 ;1
com;CON;subord;come_relemma;benoit;s38550;2 ;1
com;CON;subord;come_relemma;benoit;s38551;2 ;1
com;CON;subord;come_relemma;benoit;s38558;2 ;1
com;CON;subord;come_relemma;benoit;s38576;1 ;1
com;CON;subord;come_relemma;benoit;s38629;2 ;1
com;CON;subord;come_relemma;benoit;s38676;2 ;1
com;CON;subord;come_relemma;benoit;s38696;1 ;1
com;CON;subord;come_relemma;benoit;s38734;2 ;1
com;CON;subord;come_relemma;benoit;s38742;6 ;1
com;CON;subord;come_relemma;benoit;s38761;1 ;1
com;CON;subord;come_relemma;benoit;s38794;2 ;1
com;CON;subord;come_relemma;benoit;s38836;2 ;1
com;CON;subord;come_relemma;benoit;s38853;3 ;1
com;CON;subord;come_relemma;benoit;s38857;2 ;1
com;CON;subord;come_relemma;benoit;s38874;2 ;1
com;CON;subord;come_relemma;benoit;s38894;2 ;1
com;CON;subord;come_relemma;benoit;s38907;2 ;1
com;CON;subord;come_relemma;benoit;s38908;2 ;1
com;CON;subord;come_relemma;benoit;s39084;2 ;1
com;CON;subord;come_relemma;benoit;s39126;1 ;1
com;CON;subord;come_relemma;benoit;s39318;3 ;1
com;CON;subord;come_relemma;benoit;s39346;5 ;1
com;CON;subord;come_relemma;benoit;s39446;2 ;1
com;CON;subord;come_relemma;benoit;s39490;6 ;1
com;CON;subord;come_relemma;benoit;s39530;1 ;1
com;CON;subord;come_relemma;benoit;s39540;2 ;1
com;CON;subord;come_relemma;benoit;s39575;3 ;1
com;CON;subord;come_relemma;benoit;s39589;2 ;1
com;CON;subord;come_relemma;benoit;s39599;2 ;1
com;CON;subord;come_relemma;benoit;s39624;2 ;1
com;CON;subord;come_relemma;benoit;s39678;1 ;1
com;CON;subord;come_relemma;benoit;s39829;2 ;1
com;CON;subord;come_relemma;benoit;s39871;1 ;1
com;CON;subord;come_relemma;benoit;s39906;1 ;1
com;CON;subord;come_relemma;benoit;s40044;1 ;1
com;CON;subord;come_relemma;benoit;s40064;1 ;1
com;CON;subord;come_relemma;benoit;s40195;3 ;1
com;CON;subord;come_relemma;benoit;s40232;1 ;1
com;CON;subord;come_relemma;benoit;s40244;2 ;1
com;CON;subord;come_relemma;benoit;s40271;1 ;1
com;CON;subord;come_relemma;benoit;s40435;1 ;1
com;CON;subord;come_relemma;benoit;s40451;1 ;1
com;CON;subord;come_relemma;benoit;s40456;3 ;1
com;CON;subord;come_relemma;benoit;s40462;1 ;1
com;CON;subord;come_relemma;benoit;s40505;1 ;1
com;CON;subord;come_relemma;benoit;s40586;2 ;1
com;CON;subord;come_relemma;benoit;s40589;5 ;1
com;CON;subord;come_relemma;benoit;s40590;2 ;1
com;CON;subord;come_relemma;benoit;s40614;1 ;1
com;CON;subord;come_relemma;benoit;s40659;1 ;1
com;CON;subord;come_relemma;benoit;s40683;2 ;1
com;CON;subord;come_relemma;benoit;s40708;2 ;1
com;CON;subord;come_relemma;benoit;s40733;2 ;1
com;CON;subord;come_relemma;benoit;s40810;2 ;1
com;CON;subord;come_relemma;benoit;s40874;2 ;1
com;CON;subord;come_relemma;benoit;s40939;2 ;1
com;CON;subord;come_relemma;besant;s43518;3 ;1
com;CON;subord;come_relemma;besant;s43522;2 ;1
com;CON;subord;come_relemma;besant;s43915;3 ;1
com;CON;subord;come_relemma;besant;s44013;1 ;1
com;CON;subord;come_relemma;besant;s44057;2 ;1
com;CON;subord;come_relemma;best;s44383;1 ;1
com;CON;subord;come_relemma;best;s44402;1 ;1
com;CON;subord;come_relemma;best;s44408;1 ;1
com;CON;subord;come_relemma;best;s44520;2 ;1
com;CON;subord;come_relemma;best;s44741;4 ;1
com;CON;subord;come_relemma;best;s44793;6 ;1
com;CON;subord;come_relemma;best;s44829;2 ;1
com;CON;subord;come_relemma;best;s44899;5 ;1
com;CON;subord;come_relemma;best;s45077;5 ;1
com;CON;subord;come_relemma;best;s45166;5 ;1
com;CON;subord;come_relemma;best;s45238;2 ;1
com;CON;subord;come_relemma;best;s45341;2 ;1
com;CON;subord;come_relemma;best;s45410;2 ;1
com;CON;subord;come_relemma;best;s45463;3 ;1
com;CON;subord;come_relemma;best;s45465;1 ;1
com;CON;subord;come_relemma;best;s45749;2 ;1
com;CON;subord;come_relemma;best;s45759;2 ;1
com;CON;subord;come_relemma;best;s45761;2 ;1
com;CON;subord;come_relemma;best;s45934;6 ;1
com;CON;subord;come_relemma;best;s45971;5 ;1
com;CON;subord;come_relemma;best;s46036;2 ;1
com;CON;subord;come_relemma;best;s46148;2 ;1
com;CON;subord;come_relemma;best;s46226;2 ;1
com;CON;subord;come_relemma;best;s46238;1 ;1
com;CON;subord;come_relemma;best;s46258;4 ;1
com;CON;subord;come_relemma;best;s46301;1 ;1
com;CON;subord;come_relemma;best;s46517;2 ;1
com;CON;subord;come_relemma;best;s46542;5 ;1
com;CON;subord;come_relemma;best;s46564;1 ;1
com;CON;subord;come_relemma;best;s46729;2 ;1
com;CON;subord;come_relemma;best;s46884;2 ;1
com;CON;subord;come_relemma;best;s46895;4 ;1
com;CON;subord;come_relemma;best;s47115;4 ;1
com;CON;subord;come_relemma;best;s47283;2 ;1
com;CON;subord;come_relemma;best;s47357;2 ;1
com;CON;subord;come_relemma;best;s47400;2 ;1
com;CON;subord;come_relemma;best;s47452;3 ;1
com;CON;subord;come_relemma;best;s47539;4 ;1
com;CON;subord;come_relemma;best;s47679;2 ;1
com;CON;subord;come_relemma;best;s47926;2 ;1
com;CON;subord;come_relemma;best;s47988;4 ;1
com;CON;subord;come_relemma;best;s48011;4 ;1
com;CON;subord;come_relemma;best;s48018;4 ;1
com;CON;subord;come_relemma;best;s48039;3 ;1
com;CON;subord;come_relemma;best;s48081;4 ;1
com;CON;subord;come_relemma;best;s48121;2 ;1
com;CON;subord;come_relemma;best;s48201;2 ;1
com;CON;subord;come_relemma;best;s48269;1 ;1
com;CON;subord;come_relemma;bodo;s48505;2 ;1
com;CON;subord;come_relemma;bodo;s48802;2 ;1
com;CON;subord;come_relemma;bodo;s48827;2 ;1
com;CON;subord;come_relemma;bourg;s49531;6 ;1
com;CON;subord;come_relemma;bourg;s49540;3 ;1
com;CON;subord;come_relemma;bourg;s49566;2 ;1
com;CON;subord;come_relemma;bourg;s49703;3 ;1
com;CON;subord;come_relemma;calex;s52370;1 ;1
com;CON;subord;come_relemma;calex;s52424;1 ;1
com;CON;subord;come_relemma;calex;s52460;3 ;1
com;CON;subord;come_relemma;cambrai;s53033;5 ;1
com;CON;subord;come_relemma;cambrai;s53046;4 ;1
com;CON;subord;come_relemma;cambrai;s53055;5 ;1
com;CON;subord;come_relemma;cambrai;s53119;1 ;1
com;CON;subord;come_relemma;cambrai;s53315;2 ;1
com;CON;subord;come_relemma;cambrai;s53342;2 ;1
com;CON;subord;come_relemma;cambrai;s53453;3 ;1
com;CON;subord;come_relemma;cambrai;s53496;5 ;1
com;CON;subord;come_relemma;cambrai;s53798;2 ;1
com;CON;subord;come_relemma;cambrai;s53913;1 ;1
com;CON;subord;come_relemma;cambrai;s54156;3 ;1
com;CON;subord;come_relemma;cambrai;s54241;2 ;1
com;CON;subord;come_relemma;cambrai;s54340;6 ;1
com;CON;subord;come_relemma;carem;s54493;5 ;1
com;CON;subord;come_relemma;carem;s54513;8 ;1
com;CON;subord;come_relemma;carem;s54558;6 ;1
com;CON;subord;come_relemma;carem;s54627;6 ;1
com;CON;subord;come_relemma;carem;s54663;9 ;1
com;CON;subord;come_relemma;carem;s54721;4 ;1
com;CON;subord;come_relemma;carem;s54782;8 ;1
com;CON;subord;come_relemma;carem;s54783;4 ;1
com;CON;subord;come_relemma;carem;s54818;3 ;1
com;CON;subord;come_relemma;carem;s54837;2 ;1
com;CON;subord;come_relemma;carem;s54865;3 ;1
com;CON;subord;come_relemma;carem;s54884;4 ;1
com;CON;subord;come_relemma;carem;s54895;3 ;1
com;CON;subord;come_relemma;carem;s54905;10 ;1
com;CON;subord;come_relemma;carem;s54907;6 ;1
com;CON;subord;come_relemma;carem;s54913;8 ;1
com;CON;subord;come_relemma;carem;s54933;2 ;1
com;CON;subord;come_relemma;carem;s54947;8 ;1
com;CON;subord;come_relemma;carem;s54992;2 ;1
com;CON;subord;come_relemma;carem;s55009;8 ;1
com;CON;subord;come_relemma;carem;s55137;6 ;1
com;CON;subord;come_relemma;carem;s55209;2 ;1
com;CON;subord;come_relemma;carem;s55358;8 ;1
com;CON;subord;come_relemma;carem;s55369;7 ;1
com;CON;subord;come_relemma;carem;s55380;2 ;1
com;CON;subord;come_relemma;carem;s55444;3 ;1
com;CON;subord;come_relemma;carem;s55459;8 ;1
com;CON;subord;come_relemma;carp;s55509;2 ;1
com;CON;subord;come_relemma;carp;s55672;7 ;1
com;CON;subord;come_relemma;carp;s55714;1 ;1
com;CON;subord;come_relemma;carp;s55886;4 ;1
com;CON;subord;come_relemma;carp;s55888;2 ;1
com;CON;subord;come_relemma;carp;s55922;3 ;1
com;CON;subord;come_relemma;carp;s56031;1 ;1
com;CON;subord;come_relemma;carp;s56082;7 ;1
com;CON;subord;come_relemma;carp;s56126;7 ;1
com;CON;subord;come_relemma;carp;s56167;1 ;1
com;CON;subord;come_relemma;carp;s56216;3 ;1
com;CON;subord;come_relemma;carp;s56445;7 ;1
com;CON;subord;come_relemma;carp;s56533;3 ;1
com;CON;subord;come_relemma;carp;s56672;8 ;1
com;CON;subord;come_relemma;carp;s56847;2 ;1
com;CON;subord;come_relemma;carp;s56861;1 ;1
com;CON;subord;come_relemma;carp;s56891;8 ;1
com;CON;subord;come_relemma;carp;s56936;6 ;1
com;CON;subord;come_relemma;carp;s57048;2 ;1
com;CON;subord;come_relemma;carp;s57148;2 ;1
com;CON;subord;come_relemma;carp;s57165;3 ;1
com;CON;subord;come_relemma;carp;s57333;3 ;1
com;CON;subord;come_relemma;carp;s57355;4 ;1
com;CON;subord;come_relemma;carp;s57372;5 ;1
com;CON;subord;come_relemma;carp;s57373;4 ;1
com;CON;subord;come_relemma;carp;s57478;6 ;1
com;CON;subord;come_relemma;carp;s57527;1 ;1
com;CON;subord;come_relemma;carp;s57583;3 ;1
com;CON;subord;come_relemma;carp;s57707;5 ;1
com;CON;subord;come_relemma;carp;s57735;3 ;1
com;CON;subord;come_relemma;carp;s57769;4 ;1
com;CON;subord;come_relemma;carp;s57772;4 ;1
com;CON;subord;come_relemma;chastoi;s58878;3 ;1
com;CON;subord;come_relemma;chastoi;s58997;4 ;1
com;CON;subord;come_relemma;chastoi;s59088;1 ;1
com;CON;subord;come_relemma;chastoi;s59109;1 ;1
com;CON;subord;come_relemma;chastoi;s59270;1 ;1
com;CON;subord;come_relemma;chastoi;s59417;1 ;1
com;CON;subord;come_relemma;chastoi;s59464;1 ;1
com;CON;subord;come_relemma;chastoi;s59651;3 ;1
com;CON;subord;come_relemma;chastoi;s60153;1 ;1
com;CON;subord;come_relemma;chastoi;s60218;1 ;1
com;CON;subord;come_relemma;chastoi;s60290;3 ;1
com;CON;subord;come_relemma;chastoi;s60535;1 ;1
com;CON;subord;come_relemma;chastoi;s60809;1 ;1
com;CON;subord;come_relemma;chastoi;s61111;2 ;1
com;CON;subord;come_relemma;chastoi;s61297;2 ;1
com;CON;subord;come_relemma;chastoi;s61747;1 ;1
com;CON;subord;come_relemma;chastoi;s61795;4 ;1
com;CON;subord;come_relemma;chastoi;s61831;3 ;1
com;CON;subord;come_relemma;chauvency;s61845;1 ;1
com;CON;subord;come_relemma;chauvency;s62248;3 ;1
com;CON;subord;come_relemma;chauvency;s62351;2 ;1
com;CON;subord;come_relemma;chauvency;s62360;1 ;1
com;CON;subord;come_relemma;chauvency;s62382;3 ;1
com;CON;subord;come_relemma;chauvency;s62484;1 ;1
com;CON;subord;come_relemma;chauvency;s62544;2 ;1
com;CON;subord;come_relemma;chauvency;s62572;2 ;1
com;CON;subord;come_relemma;chauvency;s62587;6 ;1
com;CON;subord;come_relemma;chauvency;s62601;6 ;1
com;CON;subord;come_relemma;chauvency;s62675;1 ;1
com;CON;subord;come_relemma;chauvency;s62676;3 ;1
com;CON;subord;come_relemma;chauvency;s62681;2 ;1
com;CON;subord;come_relemma;chauvency;s62782;3 ;1
com;CON;subord;come_relemma;chauvency;s62982;1 ;1
com;CON;subord;come_relemma;chauvency;s63006;4 ;1
com;CON;subord;come_relemma;chauvency;s63028;6 ;1
com;CON;subord;come_relemma;chauvency;s63208;1 ;1
com;CON;subord;come_relemma;chauvency;s63273;3 ;1
com;CON;subord;come_relemma;chauvency;s63297;1 ;1
com;CON;subord;come_relemma;chauvency;s63320;2 ;1
com;CON;subord;come_relemma;chauvency;s63377;4 ;1
com;CON;subord;come_relemma;chauvency;s63551;2 ;1
com;CON;subord;come_relemma;chauvency;s63597;2 ;1
com;CON;subord;come_relemma;chauvency;s63733;1 ;1
com;CON;subord;come_relemma;chauvency;s63736;4 ;1
com;CON;subord;come_relemma;chauvency;s63752;3 ;1
com;CON;subord;come_relemma;chauvency;s63878;7 ;1
com;CON;subord;come_relemma;chauvency;s63894;4 ;1
com;CON;subord;come_relemma;chauvency;s64000;2 ;1
com;CON;subord;come_relemma;chauvency;s64006;2 ;1
com;CON;subord;come_relemma;chauvency;s64042;1 ;1
com;CON;subord;come_relemma;chauvency;s64044;2 ;1
com;CON;subord;come_relemma;chauvency;s64064;2 ;1
com;CON;subord;come_relemma;chauvency;s64121;1 ;1
com;CON;subord;come_relemma;chauvency;s64172;5 ;1
com;CON;subord;come_relemma;chauvency;s64256;2 ;1
