word;POS;POStype;lemma;id;ref1;ref2;F
com;CON;subord;come1;barril;s33176;1 ;1
com;CON;subord;come1;barril;s33192;1 ;1
com;CON;subord;come1;barril;s33452;3 ;1
com;CON;subord;come1;barril;s33470;2 ;1
com;CON;subord;come1;barril;s33531;5 ;1
com;CON;subord;come1;barril;s33577;5 ;1
com;CON;subord;come1;barril;s33582;1 ;1
com;CON;subord;come1;barril;s33609;2 ;1
com;CON;subord;come1;barril;s33623;2 ;1
com;CON;subord;come1;barril;s33625;4 ;1
com;CON;subord;come1;beauv;s35606;8 ;1
com;CON;subord;come1;benoit;s38550;2 ;1
com;CON;subord;come1;benoit;s38551;2 ;1
com;CON;subord;come1;benoit;s38558;2 ;1
com;CON;subord;come1;benoit;s38576;1 ;1
com;CON;subord;come1;benoit;s38629;2 ;1
com;CON;subord;come1;benoit;s38676;2 ;1
com;CON;subord;come1;benoit;s38696;1 ;1
com;CON;subord;come1;benoit;s38734;2 ;1
com;CON;subord;come1;benoit;s38742;6 ;1
com;CON;subord;come1;benoit;s38761;1 ;1
com;CON;subord;come1;benoit;s38794;2 ;1
com;CON;subord;come1;benoit;s38836;2 ;1
com;CON;subord;come1;benoit;s38853;3 ;1
com;CON;subord;come1;benoit;s38857;2 ;1
com;CON;subord;come1;benoit;s38874;2 ;1
com;CON;subord;come1;benoit;s38894;2 ;1
com;CON;subord;come1;benoit;s38907;2 ;1
com;CON;subord;come1;benoit;s38908;2 ;1
com;CON;subord;come1;benoit;s39084;2 ;1
com;CON;subord;come1;benoit;s39126;1 ;1
com;CON;subord;come1;benoit;s39318;3 ;1
com;CON;subord;come1;benoit;s39346;5 ;1
com;CON;subord;come1;benoit;s39446;2 ;1
com;CON;subord;come1;benoit;s39490;6 ;1
com;CON;subord;come1;benoit;s39530;1 ;1
com;CON;subord;come1;benoit;s39540;2 ;1
com;CON;subord;come1;benoit;s39575;3 ;1
com;CON;subord;come1;benoit;s39589;2 ;1
com;CON;subord;come1;benoit;s39599;2 ;1
com;CON;subord;come1;benoit;s39624;2 ;1
com;CON;subord;come1;benoit;s39678;1 ;1
com;CON;subord;come1;benoit;s39829;2 ;1
com;CON;subord;come1;benoit;s39871;1 ;1
com;CON;subord;come1;benoit;s39906;1 ;1
com;CON;subord;come1;benoit;s40044;1 ;1
com;CON;subord;come1;benoit;s40064;1 ;1
com;CON;subord;come1;benoit;s40195;3 ;1
com;CON;subord;come1;benoit;s40232;1 ;1
com;CON;subord;come1;benoit;s40244;2 ;1
com;CON;subord;come1;benoit;s40271;1 ;1
com;CON;subord;come1;benoit;s40435;1 ;1
com;CON;subord;come1;benoit;s40451;1 ;1
com;CON;subord;come1;benoit;s40456;3 ;1
com;CON;subord;come1;benoit;s40462;1 ;1
com;CON;subord;come1;benoit;s40505;1 ;1
com;CON;subord;come1;benoit;s40586;2 ;1
com;CON;subord;come1;benoit;s40589;5 ;1
com;CON;subord;come1;benoit;s40590;2 ;1
com;CON;subord;come1;benoit;s40614;1 ;1
com;CON;subord;come1;benoit;s40659;1 ;1
com;CON;subord;come1;benoit;s40683;2 ;1
com;CON;subord;come1;benoit;s40708;2 ;1
com;CON;subord;come1;benoit;s40733;2 ;1
com;CON;subord;come1;benoit;s40810;2 ;1
com;CON;subord;come1;benoit;s40874;2 ;1
com;CON;subord;come1;benoit;s40939;2 ;1
com;CON;subord;come1;besant;s43518;3 ;1
com;CON;subord;come1;besant;s43522;2 ;1
com;CON;subord;come1;besant;s43915;3 ;1
com;CON;subord;come1;besant;s44013;1 ;1
com;CON;subord;come1;besant;s44057;2 ;1
com;CON;subord;come1;best;s44383;1 ;1
com;CON;subord;come1;best;s44402;1 ;1
com;CON;subord;come1;best;s44408;1 ;1
com;CON;subord;come1;best;s44520;2 ;1
com;CON;subord;come1;best;s44741;4 ;1
com;CON;subord;come1;best;s44793;6 ;1
com;CON;subord;come1;best;s44829;2 ;1
com;CON;subord;come1;best;s44899;5 ;1
com;CON;subord;come1;best;s45077;5 ;1
com;CON;subord;come1;best;s45166;5 ;1
com;CON;subord;come1;best;s45238;2 ;1
com;CON;subord;come1;best;s45341;2 ;1
com;CON;subord;come1;best;s45410;2 ;1
com;CON;subord;come1;best;s45463;3 ;1
com;CON;subord;come1;best;s45465;1 ;1
com;CON;subord;come1;best;s45749;2 ;1
com;CON;subord;come1;best;s45759;2 ;1
com;CON;subord;come1;best;s45761;2 ;1
com;CON;subord;come1;best;s45934;6 ;1
com;CON;subord;come1;best;s45971;5 ;1
com;CON;subord;come1;best;s46036;2 ;1
com;CON;subord;come1;best;s46148;2 ;1
com;CON;subord;come1;best;s46226;2 ;1
com;CON;subord;come1;best;s46238;1 ;1
com;CON;subord;come1;best;s46258;4 ;1
